"MLBAMID","Name"
476192,"Johnny Monell"
124417,"Paul Wilson"
425863,"Chris Heintz"
672779,"Tucupita Marcano"
407799,"Brandon Claussen"
605474,"Matt Skole"
218294,"Byung-Hyun Kim"
543101,"Anthony DeSclafani"
671284,"Tim Elko"
408310,"Aaron Heilman"
601713,"Nick Pivetta"
595025,"Zach Walters"
686759,"TJ Hopkins"
624407,"Tzu-Wei Lin"
672724,"Oswald Peraza"
605512,"Preston Tucker"
112077,"Raul Casanova"
608715,"Eric Stamets"
407832,"Wilson Valdez"
407855,"Ed Rogers"
680769,"CJ Alexander"
502261,"Cole Gillespie"
444430,"Wyatt Toregas"
435238,"Gustavo Molina"
430261,"Peter Zoccolillo"
444371,"Jeff Karstens"
519043,"Matt Moore"
111232,"Pat Borders"
506924,"Stephen Cardullo"
457762,"Bryan Anderson"
543148,"Tim Federowicz"
112641,"Ron Coomer"
650559,"Bryan De La Cruz"
682617,"Marco Luciano"
623205,"Andrew Velazquez"
676950,"David MacKinnon"
594576,"Jacob May"
665650,"Lucius Fox"
150395,"Peter Bergeron"
643269,"Will Craig"
543569,"Brent Morel"
664041,"Jaylin Davis"
592622,"Mark Payton"
425856,"Gavin Floyd"
605400,"Aaron Nola"
452199,"Russell Mitchell"
623143,"Trevor Brown"
502211,"Mike Bolsinger"
624636,"Carlos Tocci"
641829,"Jason Martin"
668974,"Maverick Handley"
489166,"Thomas Neal"
669722,"Logan Davidson"
694359,"Niko Kavadas"
235194,"Gookie Dawkins"
605421,"Michael Pérez"
461834,"Tug Hulett"
122477,"John Smoltz"
645261,"Sandy Alcantara"
425633,"Tim Olson"
346798,"Kyle Lohse"
462995,"Rick Van Den Hurk"
687231,"Darell Hernaiz"
572750,"Eddie Butler"
508892,"Carlos Triunfel"
605244,"Aramis Garcia"
687952,"Christian Encarnacion-Strand"
434886,"Adam Stern"
136602,"Odalis Perez"
425446,"Aaron Miles"
658668,"Edward Olivares"
621450,"Skye Bolt"
433584,"Roberto Hernandez"
430573,"Shane Costa"
502544,"Nick Buss"
435623,"Kevin Frandsen"
668723,"Ryan Vilade"
502285,"Tyler Ladendorf"
400154,"Dane Sardinha"
607200,"Erick Fedde"
542942,"Carson Blair"
136725,"Matt Clement"
279568,"John Patterson"
543272,"Brad Hand"
518774,"Matt Harvey"
430656,"Byron Gettis"
622491,"Luis Castillo"
682927,"Ronny Simon"
687529,"Grant McCray"
460580,"Chuck James"
665861,"Sebastián Rivero"
503449,"Wily Peralta"
433592,"Tony Blanco"
150137,"Paul Hoover"
665155,"Nick Maton"
408193,"Kaz Ishii"
460252,"Jeff Larish"
593647,"Sócrates Brito"
346858,"Eric Valent"
641856,"Billy McKinney"
691783,"Jordan Lawlar"
675961,"Alika Williams"
459434,"Rene Tosoni"
430592,"Ronny Cedeno"
117484,"Ray Lankford"
607752,"Sam Travis"
425855,"Mike Edwards"
430649,"Ivan Ochoa"
543321,"L.J. Hoes"
118329,"Al Martin"
519421,"Andy Wilkins"
501814,"Brian Bocock"
523261,"Roger Kieschnick"
553988,"Dixon Machado"
671286,"Johnathan Rodríguez"
682073,"David Hensley"
110712,"Danny Bautista"
668751,"Cal Mitchell"
658069,"Joshua Fuentes"
643327,"Zack Godley"
462950,"Danny Richar"
642211,"Justin Williams"
400075,"Jermaine Clark"
663905,"Travis Blankenhorn"
493133,"Hiroki Kuroda"
121834,"Jason Schmidt"
407880,"Luis Terrero"
596056,"John Nogowski"
518876,"Merrill Kelly"
447761,"Brandon Jones"
116615,"Randy Johnson"
607776,"Mac Williamson"
121110,"Shane Reynolds"
622046,"Chris Shaw"
670092,"Trenton Brooks"
602922,"José Rondon"
434681,"Pete Orr"
527043,"Jefry Marte"
607536,"Kyle Freeland"
282879,"Michael Restovich"
624507,"Ryder Jones"
596105,"Dwight Smith Jr."
117758,"Jon Lieber"
571681,"Rey Fuentes"
124755,"Todd Zeile"
425859,"Russ Adams"
656403,"Drew Ellis"
456589,"Jason Bergmann"
457918,"J.A. Happ"
218894,"Vicente Padilla"
694376,"Shay Whitcomb"
451629,"Justin Christian"
571666,"Mike Fiers"
543135,"Nathan Eovaldi"
502046,"Jeff Locke"
430599,"Joe Blanton"
702358,"Trey Lipscomb"
543459,"Steve Lombardozzi Jr."
406678,"Cesar Crespo"
460059,"Mike Pelfrey"
593700,"Alen Hanson"
489262,"Ryan Rohlinger"
430894,"Chris Aguila"
150009,"Ramon Ortiz"
570632,"José Ureña"
425452,"Mike Rouse"
408240,"Julius Matos"
678225,"Ji Hwan Bae"
663799,"Curtis Terry"
501986,"Cedric Hunter"
666179,"Seth Beer"
608475,"Dawel Lugo"
452221,"Eric Patterson"
692585,"Yanquiel Fernández"
453192,"Andrew Miller"
670351,"Jose Rojas"
400099,"Jason Romano"
594011,"Rosell Herrera"
641943,"Joshua Palacios"
593525,"Orlando Calixte"
150359,"A.J. Burnett"
518625,"Matt Dominguez"
675656,"Kevin Smith"
677008,"Heston Kjerstad"
276347,"Eric Munson"
408226,"Juan Brito"
408050,"Michael Ryan"
276343,"Victor Santos"
446208,"Luis Martinez"
454994,"Brandon Fahey"
519082,"Nick Noonan"
453646,"Carlos Villanueva"
656794,"Sean Newcomb"
453525,"J.R. Towles"
502374,"Michael McKenry"
429781,"Kevin Correia"
467143,"Héctor Gómez"
656821,"Kevin Padlo"
612672,"Wei-Yin Chen"
573088,"Cameron Perkins"
425532,"Jerome Williams"
488703,"Jeff Bianchi"
657108,"Evan White"
435221,"Brandon McCarthy"
474249,"Ryan Jackson"
592680,"Yadiel Rivera"
663897,"Luke Williams"
110136,"Luis Alicea"
433585,"Jeff Francis"
279824,"Mark Buehrle"
542208,"Carlos Pérez"
642736,"Domingo Leyba"
134342,"Ryan Christenson"
642221,"Kean Wong"
605508,"Charlie Tilson"
657193,"Eddy Alvarez"
477165,"Brett Wallace"
458061,"German Duran"
519304,"Neftali Soto"
668472,"Nick Pratto"
430667,"Jerry Gil"
110826,"Jay Bell"
596825,"Robel García"
650619,"Meibrys Viloria"
600474,"Pedro Severino"
543308,"John Hicks"
547004,"Rio Ruiz"
474443,"Iván De Jesús Jr."
449168,"Matt Tuiasosopo"
683770,"Will Robertson"
593523,"Marco Hernández"
117197,"Chuck Knoblauch"
425565,"Guillermo Quiroz"
571825,"James Jones"
425626,"Chris Capuano"
494686,"Fernando Martinez"
591741,"José Osuna"
456027,"Ross Ohlendorf"
113966,"Jorge Fabregas"
592530,"José Marmolejos"
117652,"Al Leiter"
114833,"Joe Girardi"
407828,"Matt Cepicky"
276537,"Chris Richard"
623323,"Braden Bishop"
124234,"Chris Widger"
542436,"Cristhian Adames"
682988,"Tyler Locklear"
621573,"Austin Dean"
650339,"Jermaine Palacios"
691023,"Jordan Walker"
669699,"Braden Shewmake"
506747,"Francisco Peña"
502182,"Steve Clevenger"
118377,"Pedro Martínez"
606988,"Grayson Greiner"
446373,"Tommy Manzella"
136608,"Armando Rios"
605125,"Cody Asche"
425526,"Pete Laforest"
650331,"Lewin Díaz"
460067,"Trevor Crowe"
121985,"Bill Selby"
663662,"Daz Cameron"
680577,"DaShawn Keirsey Jr."
679822,"Justin Foscue"
518466,"Jabari Blash"
400051,"J.J. Davis"
592419,"Jared Hoying"
677941,"Jordyn Adams"
519076,"Jimmy Nelson"
448179,"Rich Hill"
276520,"Bronson Arroyo"
111792,"Homer Bush"
645444,"Jose Herrera"
434643,"Wandy Rodriguez"
570805,"Oscar Taveras"
660620,"Jonathan Araúz"
543629,"Tyler Pastornicky"
446345,"Michael Taylor"
605353,"Vimael Machín"
642020,"Chuckie Robinson"
641583,"Dustin Fowler"
400180,"Zach Day"
600858,"Humberto Arteaga"
400136,"Jason Smith"
346863,"Abraham M. Nunez"
502205,"Grant Green"
118136,"Wendell Magee"
446321,"Ross Detwiler"
150478,"Joe Lawrence"
668952,"Ryan Kreidler"
543377,"Corban Joseph"
642156,"Stuart Turner"
501888,"Ryan Kalish"
119348,"Mike Mordecai"
642707,"Allen Córdoba"
425346,"Carlos Rivera"
114353,"Andy Fox"
642165,"Josh VanMeter"
124314,"Gerald Williams"
500779,"Jose Quintana"
425543,"Josh Wilson"
150224,"Chad Moeller"
276053,"Brandon Larson"
430584,"Terry Tiffee"
543094,"Jaff Decker"
136880,"Roy Halladay"
672478,"Jordan Diaz"
657709,"Michael Papierski"
622072,"Alex Wood"
681962,"Vinny Capra"
595963,"Tyler Goeddel"
608379,"Michael Wacha"
150459,"Jose Leon"
150466,"Brent Abernathy"
681508,"Mickey Gasper"
621514,"Christin Stewart"
605490,"Bubba Starling"
458582,"Reid Brignac"
425106,"Jim Rushford"
458681,"Lance Lynn"
408312,"Mike Jacobs"
518452,"Chad Bettis"
693049,"Oscar Colás"
112020,"Chris Carpenter"
430636,"Ian Snell"
110862,"Mike Benjamin"
433589,"Yusmeiro Petit"
400116,"Henry Mateo"
621006,"Richie Martin"
596012,"Kevin Kramer"
501605,"Yamaico Navarro"
543432,"Ryan Lavarnway"
425632,"Matt Kata"
429801,"Scott Thorman"
429712,"Felix Pie"
669222,"Nick Senzel"
444448,"Brian Bixler"
677592,"Everson Pereira"
664789,"Ka'ai Tom"
136901,"Kevin Witt"
408311,"Justin Huber"
435358,"Yuniesky Betancourt"
543294,"Kyle Hendricks"
669004,"MJ Melendez"
110683,"Miguel Batista"
464341,"Chin-Lung Hu"
641914,"Sheldon Neuse"
503351,"Blake Lalli"
407356,"Brandon Berger"
434622,"Ubaldo Jiménez"
150270,"Edwards Guzman"
429709,"Ramon Nivar"
592621,"Kyle Parker"
137005,"Kerry Robinson"
676070,"Jacob Amaya"
676701,"Alan Trejo"
620439,"Franklin Barreto"
114465,"Travis Fryman"
400095,"Erick Almonte"
452733,"Tom Gorzelanny"
571595,"Noel Cuevas"
501245,"Alfredo Marte"
112223,"Raul Chavez"
429420,"Bubba Crosby"
114588,"Karim Garcia"
665506,"Cristian Pache"
425429,"Andy Phillips"
543408,"Tom Koehler"
433477,"Andy Green"
136607,"Joe McEwing"
595222,"Mike Gerber"
217096,"Barry Zito"
430904,"Paul Maholm"
122205,"Terry Shumpert"
477054,"Trayvon Robinson"
120194,"Dean Palmer"
150319,"Josh Fogg"
150393,"Tony Armas"
111531,"Adrian Brown"
572253,"Ryan Wheeler"
444844,"Jake Fox"
115007,"Mark Grace"
122765,"Lee Stevens"
115224,"Wilton Guerrero"
464900,"Alex Romero"
400019,"Tim Hummel"
150210,"Chad Allen"
150438,"Rodrigo Lopez"
592351,"Jon Gray"
543647,"Cord Phelps"
571918,"Deven Marrero"
642423,"Magneuris Sierra"
691182,"Adael Amador"
453181,"Matt LaPorta"
150375,"Hiram Bocachica"
489138,"Tyler Moore"
502029,"Chris Marrero"
552662,"Stefen Romero"
434660,"Brad Eldred"
150230,"Mark Redman"
279570,"Ken Huckaby"
150067,"Chris Truby"
452671,"Diory Hernandez"
113645,"Shawon Dunston"
116000,"Denny Hocking"
641513,"Travis Demeritte"
435624,"John Bowker"
408232,"Ray Olmedo"
430321,"Delmon Young"
622608,"Antonio Senzatela"
279564,"Shawn Wooten"
425649,"Enrique Cruz"
400021,"Joe Borchard"
457850,"Kory Casto"
132880,"Daryle Ward"
593495,"Daniel Castro"
656180,"Riley Adams"
425551,"Choo Freeman"
435408,"Omir Santos"
407827,"Ronald Calloway"
430958,"Mike Rabelo"
519388,"Josh Vitters"
471868,"Alberto Gonzalez"
607223,"AJ Reed"
435560,"Omar Quintanilla"
132620,"Donnie Sadler"
502624,"Chase Anderson"
452121,"Brent Lillibridge"
682641,"Luis Matos"
119215,"Brian Moehler"
660294,"Yoshi Tsutsugo"
663527,"Tyler Nevin"
428642,"Luis Montanez"
670097,"Zack Short"
430640,"Tony Pena Jr."
622268,"Donovan Walton"
686676,"Korey Lee"
450172,"Edinson Volquez"
594953,"Daniel Palka"
123803,"Matt Walbeck"
670223,"Matt Mervis"
461829,"Gio Gonzalez"
425785,"Greg Dobbs"
642082,"Chance Sisco"
502034,"Emmanuel Burriss"
282567,"Claudio Vargas"
467100,"Iván Nova"
592314,"Mike Foltynewicz"
541608,"Ramón Cabrera"
669450,"Cooper Hummel"
592609,"Mike Olt"
695506,"Jac Caglianone"
150367,"Pablo Ozuna"
119865,"Abraham O. Nunez"
150450,"Brent Butler"
120416,"Tomas Perez"
117922,"Luis Lopez"
340393,"Ross Gload"
680779,"Henry Davis"
133225,"Ryan Dempster"
668800,"Andrew Knizner"
136866,"Carlos Febles"
458628,"Joe Mather"
150288,"Ruben Mateo"
490063,"Matt Garza"
132787,"Dave Berg"
572138,"Jon Singleton"
150197,"Jose Macias"
592230,"Kaleb Cowart"
120413,"Neifi Perez"
452232,"Jason Jaramillo"
434671,"Aníbal Sánchez"
458036,"Nick Stavinoha"
488912,"Tuffy Gosewisch"
112526,"Bartolo Colon"
150404,"Ted Lilly"
462102,"Tommy Hanson"
642162,"Pat Valaika"
473724,"Matt McBride"
570717,"Ramón Flores"
571868,"Marc Krauss"
276543,"Jason Grabowski"
407822,"Jorge De La Rosa"
489232,"Anthony Recker"
596143,"Luis Sardinas"
458679,"Josh Bell"
113330,"Einar Díaz"
400090,"Alex Cintron"
600301,"Taylor Motter"
150325,"Jeff Liefer"
543302,"Chris Herrmann"
595284,"Andrew Knapp"
455126,"Chris Nelson"
425630,"Brandon Webb"
457292,"Tsuyoshi Nishioka"
542963,"Rob Brantly"
605612,"Harold Castro"
630111,"Yasmany Tomás"
660644,"Vidal Bruján"
517370,"Jimmy Paredes"
430840,"Luis Gonzalez"
429708,"Andy Marte"
282993,"Jason Phillips"
657061,"Cole Tucker"
641470,"Zack Collins"
276354,"Matt Treanor"
592859,"Stevie Wilkerson"
450203,"Charlie Morton"
452105,"John Hester"
574831,"Michael Choice"
134002,"Ramon Martinez"
542513,"Tomás Telis"
666198,"Carter Kieboom"
446192,"Adam Moore"
506560,"Alexi Amarista"
592407,"Bryan Holaday"
524968,"Jesus Montero"
543776,"JB Shuck"
407396,"Ken Harvey"
676480,"José Barrero"
150202,"Dee Brown"
641432,"Willie Calhoun"
518542,"Juan Centeno"
122251,"Randall Simon"
112128,"Juan Castro"
112155,"Roger Cedeno"
408211,"Kevin Cash"
456501,"Johnny Cueto"
488810,"Tony Cruz"
120214,"Craig Paquette"
660707,"Elehuris Montero"
462413,"Andy González"
115263,"Ricky Gutierrez"
124388,"Enrique Wilson"
492841,"Michael Martinez"
282656,"Ben Sheets"
451109,"Brett Hayes"
425489,"Jose Castillo"
457420,"Brandon Wood"
518653,"Jake Elmore"
669911,"Michael Toglia"
656371,"Isan Díaz"
110870,"Gary Bennett"
150277,"Doug Davis"
453974,"Lou Marson"
621446,"Lewis Brinson"
460077,"Drew Butera"
408042,"Gerald Laird"
421685,"Aaron Harang"
457574,"Jordan Pacheco"
453531,"Rob Johnson"
425542,"Koyie Hill"
425491,"Ryan Doumit"
