"","pitcher_id","year","pitches","stuff_rv_70","pitch_rv_150"
"684",686730,2025,245,-0.13,0.497
"685",686747,2025,99,-0.305,-0.867
"686",686751,2025,214,-0.248,-0.366
"687",686752,2025,2602,-0.363,-0.4
"688",686753,2025,53,-0.947,0.835
"689",686790,2025,210,-0.149,-0.439
"690",686799,2025,1838,0.073,0.17
"691",686826,2025,409,0.03,0.663
"692",686930,2025,430,-0.092,-0.105
"693",686973,2025,1064,-1.114,-1.174
"694",686993,2025,1091,-0.02,-0.019
"695",687003,2025,129,0.056,0.419
"696",687064,2025,938,0.132,-0.177
"697",687074,2025,66,-0.434,-0.896
"698",687075,2025,289,-0.709,-0.331
"699",687134,2025,1030,-0.248,0.054
"700",687166,2025,36,0.221,-0.329
"701",687209,2025,165,-1.159,-0.949
"702",687223,2025,705,0.09,0.647
"703",687287,2025,87,0.214,0.944
"704",687330,2025,569,-0.193,-0.864
"705",687362,2025,417,0.117,0.504
"706",687377,2025,499,-0.424,-0.746
"707",687396,2025,365,-0.196,-0.123
"708",687424,2025,129,0.444,0.969
"709",687473,2025,1758,0.112,-0.226
"710",687589,2025,13,0.443,2.665
"711",687606,2025,448,-0.044,0.139
"712",687765,2025,1345,-0.342,-0.314
"713",687830,2025,462,0.184,0.203
"714",687847,2025,99,-0.826,-0.206
"715",687849,2025,308,0.077,0.851
"716",687863,2025,622,-0.536,-0.035
"717",687888,2025,813,0.328,0.575
"718",687911,2025,1045,0.04,-0.238
"719",687922,2025,437,0.014,0.225
"720",687931,2025,407,0.299,0.846
"721",688107,2025,102,-0.104,1.876
"722",688138,2025,1336,0.202,0.332
"723",688158,2025,763,-0.701,-0.351
"724",688297,2025,394,-0.441,-0.438
"725",688497,2025,319,0.423,1.1
"726",688642,2025,526,-0.323,0.56
"727",689017,2025,772,0.216,0.203
"728",689147,2025,1072,-0.586,-1.099
"729",689225,2025,405,-0.229,0.233
"730",689254,2025,857,-0.438,-0.586
"731",689266,2025,535,0.019,0.775
"732",689520,2025,92,-0.172,-1.205
"733",689690,2025,585,-0.424,0.534
"734",689958,2025,29,-0.472,-0.513
"735",690382,2025,158,-0.097,0.428
"736",690544,2025,224,-0.228,-0.153
"737",690829,2025,70,-0.799,-0.937
"738",690916,2025,733,-0.251,-0.686
"739",690925,2025,465,-0.22,-0.213
"740",690928,2025,927,0.092,-0.007
"741",690953,2025,717,-0.333,-0.709
"742",690986,2025,586,-0.275,-0.579
"743",690990,2025,1786,-0.325,-0.385
"744",690997,2025,738,-0.508,-0.689
"745",691094,2025,47,0.59,0.279
"746",691172,2025,139,-0.38,-0.103
"747",691251,2025,255,0.452,0.882
"748",691441,2025,100,-0.505,-0.208
"749",691548,2025,78,-0.672,1.045
"750",691587,2025,1670,-0.802,-0.602
"751",691594,2025,1,NA,NA
"752",691769,2025,70,-0.045,-0.549
"753",691799,2025,606,-0.987,-1.372
"754",691951,2025,302,0.432,1.43
"755",692024,2025,84,-0.698,-0.148
"756",692030,2025,41,0.212,0.626
"757",692230,2025,208,-0.214,0.459
"758",692285,2025,288,-0.414,-0.048
"759",693312,2025,649,-0.279,-0.094
"760",693313,2025,620,-0.564,-0.05
"761",693433,2025,2684,-0.538,-1.152
"762",693645,2025,1253,-0.338,-0.655
"763",693821,2025,2507,-0.053,-0.178
"764",693855,2025,994,0.13,0.445
"765",694037,2025,841,-0.977,-1.201
"766",694297,2025,2905,-0.174,-0.278
"767",694335,2025,955,-0.603,-0.557
"768",694350,2025,459,0.032,0.316
"769",694361,2025,304,-0.875,-0.415
"770",694363,2025,278,-0.049,0.049
"771",694462,2025,850,-0.513,0.005
"772",694477,2025,2003,0.085,0.032
"773",694646,2025,195,0.141,1.469
"774",694738,2025,1844,0.371,-0.103
"775",694819,2025,1162,-0.91,-1.487
"776",694851,2025,244,-0.416,-0.308
"777",694918,2025,309,-0.288,-0.243
"778",694973,2025,2993,-0.907,-1.1
"779",695243,2025,968,-1.402,-1.379
"780",695418,2025,2123,-0.169,-0.266
"781",695445,2025,580,-0.027,-0.175
"782",695505,2025,764,-0.978,-1.648
"783",695534,2025,169,-0.492,0.372
"784",695549,2025,875,-0.488,-0.397
"785",696131,2025,74,0.19,-0.07
"786",696136,2025,217,-0.132,-0.814
"787",696147,2025,334,-0.319,-0.191
"788",696149,2025,394,-0.844,-1.08
"789",696270,2025,274,-0.28,-0.481
"790",697812,2025,144,-0.306,0.357
"791",699134,2025,127,-0.725,0.347
"792",699911,2025,186,0.259,0.715
"793",700187,2025,135,0.267,-0.129
"794",700241,2025,1461,0.138,-0.179
"795",700249,2025,1967,0.452,0.482
"796",700270,2025,60,0.314,2.487
"797",700363,2025,710,-0.45,0.421
"798",700669,2025,756,-0.232,-0.385
"799",701121,2025,182,-0.218,-0.366
"800",701487,2025,542,0.045,-0.096
"801",701519,2025,662,-0.206,0.265
"802",701542,2025,2794,-0.127,-0.279
"803",701552,2025,361,-0.302,-0.153
"804",701581,2025,880,-0.392,-0.166
"805",701656,2025,409,-0.162,-0.406
"806",702056,2025,239,-1.08,-0.932
"807",702070,2025,2155,0.064,0.142
"808",702352,2025,1291,-0.239,-0.191
"809",702674,2025,561,0.065,0.845
"810",702752,2025,29,-0.912,1.836
"811",702795,2025,231,-0.11,-0.073
"812",800048,2025,624,0.012,-0.145
"813",800049,2025,489,-0.403,-0.641
"814",800311,2025,293,-0.521,-0.628
"815",801139,2025,304,-0.775,-0.44
"816",801216,2025,46,0.205,-0.363
"817",801403,2025,1775,-0.464,-0.217
"818",801434,2025,136,-0.627,-0.246
"819",802419,2025,200,0.171,0.816
"820",802686,2025,50,-0.028,0.212
"821",804636,2025,371,-1.09,-0.175
"822",805123,2025,506,-0.231,-0.291
"823",805299,2025,277,-0.763,-0.045
"824",805427,2025,77,-0.476,-0.241
"825",805673,2025,1346,-0.344,-0.634
"826",806185,2025,1190,-0.249,0.388
"827",806188,2025,904,0.222,0.684
"828",806960,2025,821,-0.041,-0.302
"829",808963,2025,567,-0.737,0.528
"830",808967,2025,2787,-0.478,-0.796
"831",813349,2025,322,-0.237,-0.143
"832",815083,2025,404,0.715,1.379
"833",820862,2025,645,-0.935,-1.037
"834",829272,2025,671,0.199,0.481
"835",434378,2024,1579,0.529,0.194
"836",445276,2024,795,-0.224,-0.774
"837",445926,2024,1040,0.46,0.402
"838",448179,2024,71,0.551,1.969
"839",450203,2024,2776,0.046,0.151
"840",453286,2024,666,0.313,-0.266
"841",455119,2024,655,0.023,-0.976
"842",456501,2024,167,0.369,0.972
"843",458677,2024,815,-0.1,-0.188
"844",458681,2024,2032,0.266,0.421
"845",471911,2024,1680,0.556,0.492
"846",472610,2024,894,-0.554,-0.577
"847",477132,2024,503,0.536,0.618
"848",489119,2024,118,0.909,0.901
"849",489446,2024,1024,-0.45,-0.728
"850",493603,2024,995,0.342,0.224
"851",500779,2024,2736,0.539,0.63
"852",502043,2024,2734,0.438,0.528
"853",502085,2024,1211,-0.267,-0.325
"854",502171,2024,242,-0.35,-1.124
"855",502179,2024,158,0.749,0.861
"856",502624,2024,1016,0.216,0.36
"857",506433,2024,1184,0.625,0.053
"858",518397,2024,565,0.094,0.286
"859",518489,2024,363,0.238,-0.825
"860",518585,2024,1134,-0.376,0.086
"861",518617,2024,591,-0.473,0.137
"862",518876,2024,1139,0.257,-0.037
"863",518886,2024,963,-0.415,-0.566
"864",519008,2024,827,0.432,0.042
"865",519043,2024,852,0.164,0.487
"866",519151,2024,930,0.051,-0.588
"867",519242,2024,2812,-0.374,-0.821
"868",519293,2024,669,0.69,0.898
"869",519326,2024,1157,0.093,-0.276
"870",523260,2024,542,-0.472,-0.167
"871",527048,2024,2198,0.685,0.238
"872",527054,2024,68,0.274,1.279
"873",528748,2024,186,0.106,0.586
"874",541640,2024,302,0.414,0.081
"875",542585,2024,312,-0.175,0.441
"876",542881,2024,2904,0.144,0.229
"877",542882,2024,88,0.679,0.134
"878",542888,2024,1079,0.234,-0.25
"879",543037,2024,1531,0.215,-0.469
"880",543056,2024,466,0.061,0.53
"881",543063,2024,35,0.68,4.767
"882",543135,2024,2617,-0.153,-0.414
"883",543238,2024,79,-0.194,-0.27
"884",543243,2024,2476,-0.398,-0.808
"885",543294,2024,2129,0.654,0.387
"886",543339,2024,979,-0.135,-0.028
"887",543351,2024,450,0.431,0.569
"888",543391,2024,78,0.542,0.773
"889",543475,2024,72,0.589,0.909
"890",543510,2024,2,NA,NA
"891",543518,2024,575,-0.018,-0.179
"892",543766,2024,95,-0.365,0.452
"893",543859,2024,1368,-0.05,0.018
"894",544150,2024,2232,0.366,0.292
"895",545121,2024,3,NA,NA
"896",547001,2024,384,0.542,0.367
"897",547179,2024,2088,0.409,0.537
"898",547184,2024,467,0.72,0.233
"899",547973,2024,1127,-0.866,-0.862
"900",548384,2024,119,0.941,0.099
"901",548389,2024,1355,0.798,-0.005
"902",552640,2024,1007,0.042,-0.868
"903",554340,2024,616,-0.345,-0.935
"904",554430,2024,3130,-0.115,-0.798
"905",554431,2024,178,0.705,0.596
"906",570257,2024,248,0.455,0.07
"907",570632,2024,1755,-0.311,0.181
"908",571510,2024,668,0.663,0.333
"909",571527,2024,58,0.135,0.597
"910",571539,2024,169,0.123,0.534
"911",571578,2024,2884,0.564,0.345
"912",571656,2024,1164,0.437,-0.019
"913",571670,2024,1012,0.372,0.106
"914",571760,2024,2722,0.249,0.039
"915",571771,2024,3,NA,NA
"916",571863,2024,23,0.603,1.244
"917",571882,2024,1357,-0.128,-0.326
"918",571912,2024,12,NA,NA
"919",571927,2024,754,0.619,-0.038
"920",571945,2024,2701,0.872,0.105
"921",571946,2024,823,0.305,0.431
"922",571948,2024,1039,0.053,-0.301
"923",572020,2024,1705,0.653,0.554
"924",572143,2024,892,-0.015,-0.105
"925",572955,2024,915,0.452,-0.407
"926",572971,2024,308,0.379,0.805
"927",573009,2024,864,0.233,0.025
"928",573124,2024,1028,0.694,0.779
"929",573186,2024,2576,0.232,0.293
"930",573204,2024,864,0.272,-0.241
"931",573262,2024,2,NA,NA
"932",579328,2024,2917,-0.116,-0.299
"933",592094,2024,1087,-0.161,0.091
"934",592155,2024,692,-0.184,-0.19
"935",592288,2024,301,0.389,1.069
"936",592332,2024,2854,-0.134,-0.265
"937",592351,2024,1617,0.264,0.066
"938",592426,2024,915,-0.223,-0.701
"939",592454,2024,713,-0.214,0.75
"940",592662,2024,566,0.197,0.572
"941",592741,2024,10,-0.501,0.967
"942",592767,2024,1013,0.381,0.204
"943",592773,2024,976,-0.489,-0.648
"944",592779,2024,253,-0.437,-0.832
"945",592791,2024,2479,0.937,0.177
"946",592836,2024,1351,0.655,0.838
"947",592866,2024,1057,0.462,0.335
"948",593334,2024,371,0.284,0.896
"949",593423,2024,2626,-0.06,-0.258
"950",593576,2024,1006,0.162,0.024
"951",593833,2024,2,-1.18,-6.601
"952",593934,2024,1,NA,NA
"953",593958,2024,863,0.546,0.024
"954",593974,2024,586,-0.347,-0.173
"955",594580,2024,621,-0.497,0.001
"956",594798,2024,171,-0.436,-1.617
"957",594835,2024,546,1.078,0.422
"958",594902,2024,2362,1.283,0.988
"959",595014,2024,735,-0.243,-0.763
"960",595345,2024,615,0.442,0.415
"961",595881,2024,265,0.37,0.665
"962",595897,2024,210,-0.542,0.397
"963",595928,2024,38,0.306,-0.449
"964",596001,2024,937,0.337,-0.185
"965",596117,2024,5,NA,NA
"966",596133,2024,1355,-0.284,-0.175
"967",596295,2024,2533,0.771,0.392
"968",598264,2024,237,0.406,1.172
"969",598286,2024,193,0.334,0.478
"970",600917,2024,1198,-0.296,0.198
"971",600986,2024,736,-0.522,-0.185
"972",601713,2024,2383,0.225,-0.552
"973",605121,2024,945,-0.268,0.201
"974",605130,2024,1012,0.355,0.807
"975",605135,2024,2954,0.267,0.358
"976",605154,2024,994,0.583,0.181
"977",605155,2024,389,0.666,0.686
"978",605156,2024,401,0.457,0.235
"979",605177,2024,948,0.313,0.696
"980",605182,2024,303,0.376,-0.079
"981",605218,2024,12,-0.345,1.782
"982",605280,2024,1059,-0.62,-0.791
"983",605288,2024,1098,0.261,0.221
"984",605335,2024,117,1.032,0.665
"985",605347,2024,799,-0.23,-0.352
"986",605397,2024,1447,0.383,0.281
"987",605400,2024,3179,0.198,-0.156
"988",605447,2024,214,-0.323,-0.546
"989",605452,2024,1166,0.049,-0.122
"990",605463,2024,1177,-0.223,-0.239
"991",605483,2024,1763,-0.312,-0.629
"992",605488,2024,563,0.473,0.237
"993",605513,2024,914,-0.001,0.021
"994",606149,2024,401,0.313,0.578
"995",606160,2024,677,-0.086,-0.087
"996",606303,2024,897,0.186,-0.215
"997",606930,2024,1116,-0.146,-0.18
"998",606965,2024,533,0.026,0.017
"999",607067,2024,2649,0.37,0.29
"1000",607074,2024,3098,0.072,0.017
"1001",607179,2024,731,-0.022,0.115
"1002",607192,2024,1929,-0.451,-0.967
"1003",607200,2024,2885,0.232,0.097
"1004",607237,2024,104,-0.215,0.448
"1005",607259,2024,2115,0.366,-0.413
"1006",607455,2024,772,-0.243,-0.428
"1007",607481,2024,973,-0.209,-0.346
"1008",607536,2024,1765,0.437,0.141
"1009",607625,2024,3101,0.548,0.219
"1010",607644,2024,318,0.969,0.786
"1011",608032,2024,820,-0.082,-0.55
"1012",608331,2024,2755,0.062,-0.117
"1013",608334,2024,1463,0.011,0.172
"1014",608344,2024,1679,0.911,0.552
"1015",608371,2024,883,-0.114,-0.103
"1016",608379,2024,2591,0.111,-0.146
"1017",608566,2024,70,-0.363,-0.582
"1018",608638,2024,529,0.065,0.017
"1019",608648,2024,189,0.415,0.173
"1020",608678,2024,359,-0.503,-0.421
"1021",608717,2024,993,0.735,0.442
"1022",608718,2024,1019,0.221,0.361
"1023",608723,2024,974,0.145,0.271
"1024",612434,2024,231,0.057,0.188
"1025",613534,2024,805,-0.312,0.106
"1026",614179,2024,807,-0.333,-0.363
"1027",615698,2024,2540,0.38,0.741
"1028",620982,2024,220,-0.045,0.926
"1029",621016,2024,319,-0.59,0.622
"1030",621051,2024,623,0.152,0.66
"1031",621053,2024,819,-0.254,-0.683
"1032",621097,2024,221,-0.061,-0.091
"1033",621107,2024,2363,0.295,-0.288
"1034",621111,2024,1332,0.234,-0.039
"1035",621112,2024,1187,0.363,0.172
"1036",621114,2024,570,0.294,-0.221
"1037",621199,2024,497,-0.059,-0.121
"1038",621237,2024,1013,-0.872,-0.289
"1039",621242,2024,912,-1.115,-0.334
"1040",621244,2024,2813,0.326,0.168
"1041",621294,2024,251,-0.372,0.603
"1042",621345,2024,520,-0.326,-0.589
"1043",621363,2024,540,0.316,0.856
"1044",621366,2024,174,-0.299,-0.119
"1045",621381,2024,948,0.236,-0.36
"1046",621383,2024,1168,0.034,-0.031
"1047",621389,2024,1131,1.22,0.907
"1048",621399,2024,44,0.519,1.259
"1049",622065,2024,267,0.476,0.08
"1050",622072,2024,749,0.372,0.553
"1051",622075,2024,266,-0.199,0.153
"1052",622088,2024,47,0.473,2.471
"1053",622098,2024,317,0.433,-0.101
"1054",622103,2024,78,-0.064,0.453
"1055",622250,2024,284,-0.259,-0.338
"1056",622251,2024,418,0.438,0.481
"1057",622253,2024,580,0.118,0.41
"1058",622259,2024,179,-0.646,-0.501
"1059",622491,2024,2749,-0.317,-0.739
"1060",622503,2024,93,0.355,0.398
"1061",622554,2024,1049,-0.694,-0.201
"1062",622569,2024,3,NA,NA
"1063",622608,2024,218,0.527,-0.068
"1064",622663,2024,2884,-0.016,-0.274
"1065",622694,2024,251,0.349,0.209
"1066",622766,2024,10,-0.225,-1.197
"1067",622786,2024,644,-0.34,-0.46
"1068",623149,2024,628,-0.311,-1.035
"1069",623167,2024,2793,0.502,0.441
"1070",623211,2024,898,-0.678,-0.199
"1071",623352,2024,1135,-1.126,-1.532
"1072",623433,2024,571,0.433,0.225
"1073",623437,2024,20,-0.252,-0.03
"1074",623451,2024,51,0.798,0.647
"1075",623465,2024,901,-0.489,-1.004
"1076",623474,2024,189,0.378,0.095
"1077",624133,2024,2258,0.18,0.122
"1078",624431,2024,2,NA,NA
"1079",624522,2024,536,0.104,-0.081
"1080",624647,2024,368,0.156,0.972
"1081",625643,2024,2109,0.198,-0.233
"1082",628317,2024,1954,0.437,0.514
"1083",628452,2024,924,-0.236,-0.815
"1084",628708,2024,480,-0.169,-0.154
"1085",630023,2024,515,0.196,-0.061
"1086",640448,2024,1060,-0.193,-0.6
"1087",640451,2024,906,-0.605,-0.913
"1088",640454,2024,27,0.682,1.703
"1089",640455,2024,2900,0.158,0.05
"1090",640462,2024,1170,-0.239,-0.804
"1091",640470,2024,325,0.231,0.202
"1092",641149,2024,146,0.097,0.639
"1093",641154,2024,2978,0.105,-0.249
"1094",641302,2024,1661,0.707,0.141
"1095",641312,2024,244,0.199,-0.167
"1096",641329,2024,340,-0.041,-0.242
"1097",641343,2024,2,3.597,7.18
"1098",641360,2024,153,-0.391,0.132
"1099",641401,2024,97,-0.082,0.628
"1100",641427,2024,75,-0.046,-0.478
"1101",641482,2024,2843,0.257,-0.078
"1102",641540,2024,1688,0.514,0.961
"1103",641582,2024,108,0.328,0.839
"1104",641585,2024,466,0.123,0.87
"1105",641656,2024,619,-0.636,-0.357
"1106",641658,2024,13,NA,NA
"1107",641703,2024,594,0.391,0.471
"1108",641712,2024,1413,0.545,0.986
"1109",641726,2024,281,0.276,0.199
"1110",641729,2024,1087,-0.008,-0.384
"1111",641745,2024,742,0.059,0.041
"1112",641755,2024,1139,-0.213,0.313
"1113",641771,2024,978,0.096,0.785
"1114",641793,2024,2449,0.365,-0.016
"1115",641816,2024,229,1.095,1.019
"1116",641835,2024,713,0.071,0.259
"1117",641927,2024,2690,0.171,-0.266
"1118",641941,2024,592,0.133,-0.557
"1119",642016,2024,103,-0.012,0.005
"1120",642028,2024,170,0.71,0.647
"1121",642048,2024,621,0.038,0.461
"1122",642100,2024,421,0.083,0.35
"1123",642121,2024,289,0.222,-0.041
"1124",642207,2024,391,-1.01,-0.994
"1125",642216,2024,138,0.973,0.55
"1126",642232,2024,1469,0.373,0.108
"1127",642239,2024,119,0.358,1.186
"1128",642397,2024,945,-0.514,0.113
"1129",642520,2024,491,0.482,0.413
"1130",642528,2024,61,-1.169,-1.39
"1131",642546,2024,761,-0.444,-0.226
"1132",642547,2024,3034,0.195,0.417
"1133",642629,2024,371,-0.075,-0.032
"1134",642701,2024,1083,-0.142,-0.207
"1135",642834,2024,121,0.704,2.34
"1136",643256,2024,415,0.069,0.751
"1137",643338,2024,837,0.103,-0.13
"1138",643361,2024,151,-0.045,0.054
"1139",643377,2024,1045,-0.582,-1.785
"1140",643410,2024,1003,0.101,0.326
"1141",643493,2024,78,0.133,-0.549
"1142",643511,2024,980,0.05,-1.349
"1143",646242,2024,166,0.785,0.357
"1144",647315,2024,733,-0.332,-0.514
"1145",647336,2024,1440,0.503,0.605
"1146",650556,2024,1260,0.04,-0.208
"1147",650633,2024,2791,-0.068,-0.157
"1148",650644,2024,2685,0.738,0.466
"1149",650671,2024,376,-0.145,0.354
"1150",650893,2024,1027,0.202,1.106
"1151",650895,2024,177,-0.194,0.046
"1152",650911,2024,2786,-0.278,-0.652
"1153",650960,2024,55,-0.318,-1.286
"1154",655889,2024,604,-0.448,-0.217
"1155",656186,2024,83,-0.463,-0.706
"1156",656222,2024,1139,-0.053,0.69
"1157",656232,2024,485,0.236,0.543
"1158",656234,2024,655,0.09,0.432
"1159",656240,2024,317,0.319,-0.146
"1160",656266,2024,88,0.057,-0.396
"1161",656271,2024,575,-0.213,-0.261
"1162",656288,2024,2865,0.075,0.177
"1163",656302,2024,3180,-0.362,-0.715
"1164",656353,2024,67,0.238,-0.192
"1165",656354,2024,142,0.414,2.03
"1166",656412,2024,1004,0.253,0.026
"1167",656420,2024,156,0.747,0.536
"1168",656427,2024,2470,0.03,-0.178
"1169",656457,2024,145,0.181,0.141
"1170",656458,2024,47,0.395,1.343
"1171",656464,2024,1181,0.277,-0.411
"1172",656529,2024,351,0.19,0.047
"1173",656546,2024,988,-0.342,-0.67
"1174",656550,2024,1019,0.136,-0.067
"1175",656557,2024,2725,-0.06,-0.324
"1176",656605,2024,2844,0.551,0.132
"1177",656629,2024,1140,-0.596,-1.32
"1178",656638,2024,377,-0.914,-0.058
"1179",656641,2024,813,0.054,-0.144
"1180",656657,2024,43,0.626,-0.317
"1181",656671,2024,96,0.7,1.244
"1182",656716,2024,12,NA,NA
"1183",656730,2024,666,-0.519,-1.333
"1184",656731,2024,1359,-0.206,-0.004
"1185",656756,2024,1920,0.502,0.715
"1186",656786,2024,194,0.143,0.285
"1187",656793,2024,96,-0.047,0.239
"1188",656794,2024,184,0.252,0.642
"1189",656814,2024,10,0.064,-0.744
"1190",656848,2024,363,-0.062,-0.479
"1191",656849,2024,1863,0.173,0.072
"1192",656876,2024,458,-0.279,-0.948
"1193",656887,2024,379,0.093,0.355
"1194",656896,2024,12,NA,NA
"1195",656924,2024,340,0.268,0.163
"1196",656945,2024,1149,-0.642,-1.099
"1197",657006,2024,2038,0.354,-0.098
"1198",657024,2024,663,0.249,-0.078
"1199",657044,2024,975,-0.623,-1.255
"1200",657053,2024,489,0.434,1.495
"1201",657097,2024,931,0.049,-0.5
"1202",657193,2024,13,NA,NA
"1203",657240,2024,271,-0.136,-0.415
"1204",657265,2024,187,0.417,0.867
"1205",657277,2024,3183,0.124,-0.496
"1206",657376,2024,1453,0.039,-0.006
"1207",657508,2024,1066,-0.402,-0.245
"1208",657514,2024,857,0.124,0.309
"1209",657571,2024,919,0.598,0.062
"1210",657585,2024,951,-0.326,0.103
"1211",657612,2024,950,-0.304,-1.016
"1212",657649,2024,1013,-0.063,-0.207
"1213",657697,2024,178,0.037,-0.286
"1214",657746,2024,2009,-0.055,-0.892
"1215",658648,2024,1412,0.15,0.348
"1216",659275,2024,73,0.647,1.429
"1217",660600,2024,319,-0.272,0.46
"1218",660644,2024,5,NA,NA
"1219",660761,2024,981,0.039,0.5
"1220",660813,2024,101,-0.417,-0.89
"1221",660825,2024,441,-0.01,-0.328
"1222",660853,2024,1116,-0.134,-0.296
"1223",660896,2024,926,-0.679,-0.579
"1224",661269,2024,80,0.645,2.009
"1225",661395,2024,881,-0.755,-1.064
"1226",661403,2024,983,-0.709,-1.694
"1227",661527,2024,798,-0.041,0.075
"1228",661563,2024,2631,-0.643,-0.33
"1229",662253,2024,951,-0.616,-0.605
"1230",663158,2024,946,-0.436,-0.951
"1231",663321,2024,139,1.134,0.349
"1232",663362,2024,2375,0.398,0.389
"1233",663372,2024,2567,0.337,0.226
"1234",663423,2024,1136,0.261,-0.477
"1235",663432,2024,939,-0.08,0.194
"1236",663436,2024,888,0.231,0.261
"1237",663460,2024,467,0.169,-0.209
"1238",663462,2024,116,0.373,-0.276
"1239",663465,2024,434,0.756,0.627
"1240",663474,2024,1297,0.583,1.194
"1241",663485,2024,1153,0.161,0.092
"1242",663531,2024,470,0.498,0.224
"1243",663542,2024,924,0.204,-0.265
"1244",663546,2024,1199,0.411,-0.429
"1245",663554,2024,1784,0.231,0.09
"1246",663559,2024,2060,0.676,0.398
"1247",663562,2024,365,0.456,0.711
"1248",663567,2024,1038,0.186,0.506
"1249",663568,2024,783,-0.23,-0.951
"1250",663574,2024,502,-0.353,-1.108
"1251",663623,2024,3037,0.541,0.109
"1252",663687,2024,1211,0.734,0.405
"1253",663704,2024,902,-0.013,-0.057
"1254",663738,2024,629,0.398,0.686
"1255",663765,2024,545,0.497,0.384
"1256",663767,2024,142,0.255,-0.832
"1257",663773,2024,780,0.02,-0.241
"1258",663776,2024,1437,0.086,-0.019
"1259",663855,2024,1951,-0.132,0.207
"1260",663878,2024,1040,-0.079,-0.474
"1261",663893,2024,694,-1.037,-0.172
"1262",663903,2024,2964,0.506,0.437
"1263",663941,2024,239,0.594,0.582
"1264",663947,2024,1333,0.532,0.503
"1265",663969,2024,577,0.389,0.378
"1266",663978,2024,1447,0.381,-0.01
"1267",663989,2024,158,0.057,0.484
"1268",663992,2024,525,-0.201,0.294
"1269",664076,2024,1014,-0.367,-0.115
"1270",664079,2024,153,0.219,-0.012
"1271",664123,2024,55,0.112,-0.083
"1272",664126,2024,695,-0.231,-0.953
"1273",664129,2024,137,-0.371,0.109
"1274",664139,2024,39,0.509,-0.727
"1275",664192,2024,179,0.519,0.786
"1276",664208,2024,1029,-0.094,0.229
"1277",664285,2024,2422,-0.572,-0.647
"1278",664299,2024,570,0.276,0.342
"1279",664350,2024,598,0.704,0.711
"1280",664351,2024,105,0.347,1.047
"1281",664747,2024,977,-0.31,-0.018
"1282",664776,2024,642,-0.073,0.324
"1283",664849,2024,672,-0.36,0.407
"1284",664854,2024,906,-1.107,-2.044
"1285",664875,2024,1080,-0.166,0.129
"1286",664948,2024,30,0.224,1.082
"1287",665152,2024,2165,0.297,0.02
"1288",665620,2024,281,0.025,0.672
"1289",665622,2024,719,0.088,0.512
"1290",665625,2024,827,-0.601,-0.95
"1291",665795,2024,1732,-0.288,-0.014
"1292",665871,2024,2532,0.508,0.61
"1293",665896,2024,310,-0.122,-0.031
"1294",666129,2024,587,0.251,0.512
"1295",666142,2024,3113,-0.079,-0.261
"1296",666157,2024,1857,-0.448,-0.579
"1297",666159,2024,437,0.028,-0.109
"1298",666163,2024,5,NA,NA
"1299",666171,2024,208,-0.425,-0.321
"1300",666200,2024,1082,-0.4,-0.407
"1301",666201,2024,392,0.585,1.269
"1302",666204,2024,448,-0.16,0.223
"1303",666205,2024,721,0.29,0.118
"1304",666207,2024,102,-0.854,0.748
"1305",666208,2024,39,-0.875,-0.052
"1306",666214,2024,1223,0.412,0.557
"1307",666215,2024,94,0.117,0.357
"1308",666277,2024,518,0.214,0.335
"1309",666619,2024,112,-0.412,-0.122
"1310",666720,2024,436,0.078,-0.004
"1311",666745,2024,616,-0.328,-0.326
"1312",666808,2024,1088,-0.736,-0.725
"1313",666818,2024,229,-0.361,-0.016
"1314",666974,2024,1005,-0.575,-0.926
"1315",667297,2024,320,-0.413,-0.195
"1316",667463,2024,834,-0.054,-0.77
"1317",667478,2024,4,-1.006,2.763
"1318",667725,2024,576,-0.016,0.255
"1319",667755,2024,1731,-0.588,-0.326
"1320",668338,2024,920,-0.21,-0.819
"1321",668390,2024,286,-0.032,0.095
"1322",668674,2024,946,-0.893,-1.075
"1323",668676,2024,206,0.754,1.624
"1324",668678,2024,2505,0.078,-0.01
"1325",668868,2024,317,0.671,0.821
"1326",668873,2024,167,0.692,0.786
"1327",668874,2024,39,-0.122,0.303
"1328",668881,2024,2555,-0.358,-0.628
"1329",668909,2024,1359,-0.132,-0.491
"1330",668933,2024,1339,-0.195,-0.216
"1331",668941,2024,914,-0.139,0.045
"1332",668942,2024,7,NA,NA
"1333",668943,2024,218,0.329,-0.107
"1334",668964,2024,2148,0.183,0.159
"1335",668968,2024,436,-0.29,0.642
"1336",668970,2024,28,-0.224,0.395
"1337",668984,2024,166,-0.194,-0.657
"1338",669022,2024,2986,-0.245,-0.214
"1339",669060,2024,1603,0.296,0.039
"1340",669062,2024,1240,0.024,0.054
"1341",669084,2024,779,0.53,0.632
"1342",669093,2024,975,-1.222,-1.667
"1343",669111,2024,180,-0.192,0.46
"1344",669165,2024,58,0.445,-0.06
"1345",669169,2024,107,0.567,0.811
"1346",669194,2024,2404,0.131,-0.212
"1347",669199,2024,160,0.408,-0.031
"1348",669203,2024,2988,-0.198,-0.656
"1349",669211,2024,1188,-0.011,-0.39
"1350",669212,2024,646,0.099,-0.288
"1351",669270,2024,157,0.191,-0.293
"1352",669276,2024,853,-0.17,-0.297
"1353",669302,2024,3028,-0.275,-0.45
"1354",669308,2024,225,-0.211,-0.38
"1355",669330,2024,257,0.336,0.135
"1356",669358,2024,1203,0.068,-0.18
